Class,Symbol,Company Name,Industry,Close,Dividend Yeild,DPR,"Money Trail 
(dividend)","Price Trail
(1 year price)",DPR filter,At least 3 supports,Easy Filter,S&P500 league,Strike below,News,Chart,previous s2,previous s1,previous low,s2,s1,low
contender,BMY,Bristol-Myers Squibb Company,Health Care,45.89,3.57%,53.49%,Safe,Safe,TRUE,TRUE,TRUE,TRUE,44.69,https://seekingalpha.com/symbol/BMY?s=BMY,https://stockcharts.com/h-sc/ui?s=BMY,46.79,49.23,46.52,41.68,44.69,44.54
contender,BOKF,BOK Financial Corporation,Finance,86.9,2.30%,28.66%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,84.16,https://seekingalpha.com/symbol/BOKF?s=BOKF,https://stockcharts.com/h-sc/ui?s=BOKF,77.88,84.16,76.82,68.78,75.16,80.91
contender,BR,"Broadridge Financial Solutions, Inc.",Miscellaneous,117.93,1.65%,46.07%,Risky,Risky,TRUE,TRUE,FALSE,TRUE,104.08,https://seekingalpha.com/symbol/BR?s=BR,https://stockcharts.com/h-sc/ui?s=BR,89.21,95.23,97.37,94.54,99.12,104.08
contender,CAH,"Cardinal Health, Inc.",Health Care,47.51,4.02%,18913.00%,Moderate,Moderate,FALSE,TRUE,FALSE,TRUE,47.04,https://seekingalpha.com/symbol/CAH?s=CAH,https://stockcharts.com/h-sc/ui?s=CAH,44.61,49.47,47.04,42.12,45.14,44.5
contender,CASS,"Cass Information Systems, Inc",Miscellaneous,50.48,2.06%,41.87%,Risky,Moderate,TRUE,TRUE,FALSE,FALSE,49.63,https://seekingalpha.com/symbol/CASS?s=CASS,https://stockcharts.com/h-sc/ui?s=CASS,47.03,49.63,44.99,40.6,43.95,45.55
contender,CASY,"Caseys General Stores, Inc.",Consumer Durables,130.42,0.89%,21.04%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,127.82,https://seekingalpha.com/symbol/CASY?s=CASY,https://stockcharts.com/h-sc/ui?s=CASY,120.89,127.82,122.86,115.72,122.25,127.75
contender,CATC,Cambridge Bancorp,Finance,83.29,2.45%,33.97%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,79.86,https://seekingalpha.com/symbol/CATC?s=CATC,https://stockcharts.com/h-sc/ui?s=CATC,70.21,76.6,79,76.88,79.86,79.55
contender,CBRL,"Cracker Barrel Old Country Store, Inc.",Consumer Services,168.94,2.96%,54.64%,Safe,Risky,TRUE,TRUE,FALSE,FALSE,157.7,https://seekingalpha.com/symbol/CBRL?s=CBRL,https://stockcharts.com/h-sc/ui?s=CBRL,153.4,157.7,152.83,148.7,155.15,150.43
contender,CHD,"Church & Dwight Company, Inc.",Basic Industries,74.12,1.23%,38.33%,Risky,Risky,TRUE,TRUE,FALSE,TRUE,70.4,https://seekingalpha.com/symbol/CHD?s=CHD,https://stockcharts.com/h-sc/ui?s=CHD,57.1,61.45,64.96,62.23,66.73,70.4
contender,CHE,Chemed Corp.,Health Care,328.87,0.36%,9.48%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,316.08,https://seekingalpha.com/symbol/CHE?s=CHE,https://stockcharts.com/h-sc/ui?s=CHE,282.35,305.93,316.08,304.82,312.44,313.49
contender,CHRW,"C.H. Robinson Worldwide, Inc.",Transportation,87.76,2.28%,39.75%,Safe,Moderate,TRUE,TRUE,TRUE,TRUE,87.2,https://seekingalpha.com/symbol/CHRW?s=CHRW,https://stockcharts.com/h-sc/ui?s=CHRW,83.29,86.83,82.95,78.27,82.63,87.2
contender,CHS,"Chico&#39;s FAS, Inc.",Consumer Services,3.66,9.56%,121.43%,Safe,Safe,FALSE,TRUE,FALSE,FALSE,3.59,https://seekingalpha.com/symbol/CHS?s=CHS,https://stockcharts.com/h-sc/ui?s=CHS,5.05,5.44,4.17,2.91,3.59,3.43
contender,CMA,Comerica Incorporated,Finance,77.75,3.45%,25.56%,Safe,Moderate,TRUE,TRUE,TRUE,TRUE,74.08,https://seekingalpha.com/symbol/CMA?s=CMA,https://stockcharts.com/h-sc/ui?s=CMA,74.08,80.59,71.18,60.45,66.88,73.86
contender,CMCSA,Comcast Corporation,Consumer Services,43.08,1.95%,30.04%,Risky,Risky,TRUE,TRUE,FALSE,TRUE,39.81,https://seekingalpha.com/symbol/CMCSA?s=CMCSA,https://stockcharts.com/h-sc/ui?s=CMCSA,35.32,36.99,37.89,36.83,38.41,39.81
contender,CMD,Cantel Medical Corp.,Health Care,67.31,0.30%,10.51%,Risky,Safe,TRUE,TRUE,FALSE,FALSE,63.68,https://seekingalpha.com/symbol/CMD?s=CMD,https://stockcharts.com/h-sc/ui?s=CMD,61.89,67.71,63.68,57.02,61.96,63.47
contender,CMI,Cummins Inc.,Energy,163.34,2.79%,33.76%,Risky,Risky,TRUE,TRUE,FALSE,TRUE,159.35,https://seekingalpha.com/symbol/CMI?s=CMI,https://stockcharts.com/h-sc/ui?s=CMI,140.98,147.54,151.88,146.9,152.39,159.35
contender,CMS,CMS Energy Corporation,Public Utilities,54.9,2.79%,61.64%,Risky,Risky,FALSE,TRUE,FALSE,TRUE,54,https://seekingalpha.com/symbol/CMS?s=CMS,https://stockcharts.com/h-sc/ui?s=CMS,49.99,52.19,53.61,52.46,54,53.55
contender,CNI,Canadian National Railway Company,Transportation,94.62,1.69%,31.01%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,89.33,https://seekingalpha.com/symbol/CNI?s=CNI,https://stockcharts.com/h-sc/ui?s=CNI,78.56,82.22,85.27,83.5,86.49,89.33
contender,CNP,"CenterPoint Energy, Inc.",Public Utilities,30.47,3.77%,150.00%,Risky,Risky,FALSE,TRUE,FALSE,TRUE,29.96,https://seekingalpha.com/symbol/CNP?s=CNP,https://stockcharts.com/h-sc/ui?s=CNP,28.03,29.09,29.76,29.2,29.95,29.96
contender,CNS,Cohen & Steers Inc,Finance,48.98,2.94%,55.00%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,42.23,https://seekingalpha.com/symbol/CNS?s=CNS,https://stockcharts.com/h-sc/ui?s=CNS,35.26,38.51,40.35,39.53,40.9,42.23
contender,COLM,Columbia Sportswear Company,Consumer Non-Durables,101.25,0.95%,23.62%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,100.81,https://seekingalpha.com/symbol/COLM?s=COLM,https://stockcharts.com/h-sc/ui?s=COLM,79.4,91.17,100.03,97.43,100.81,99.04
contender,COR,CoreSite Realty Corporation,Consumer Services,109.49,4.02%,186.49%,Moderate,Risky,FALSE,TRUE,FALSE,FALSE,105.71,https://seekingalpha.com/symbol/COR?s=COR,https://stockcharts.com/h-sc/ui?s=COR,89.67,95.96,99.94,97.05,102.04,105.71
contender,COST,Costco Wholesale Corporation,Consumer Services,243.82,0.94%,29.27%,Moderate,Risky,TRUE,TRUE,FALSE,TRUE,240.31,https://seekingalpha.com/symbol/COST?s=COST,https://stockcharts.com/h-sc/ui?s=COST,200.79,209.76,215.77,206.78,224.46,240.31
contender,CPK,Chesapeake Utilities Corporation,Public Utilities,92.19,1.61%,41.59%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,88.89,https://seekingalpha.com/symbol/CPK?s=CPK,https://stockcharts.com/h-sc/ui?s=CPK,82.99,86.5,88.89,85.68,88.44,88.81
contender,CSX,CSX Corporation,Transportation,79.17,1.21%,22.92%,Risky,Risky,TRUE,TRUE,FALSE,TRUE,74.11,https://seekingalpha.com/symbol/CSX?s=CSX,https://stockcharts.com/h-sc/ui?s=CSX,62.44,67.55,70.57,68.93,71.87,74.11
contender,D,"Dominion Energy, Inc.",Public Utilities,76.79,4.45%,89.30%,Moderate,Risky,FALSE,TRUE,FALSE,TRUE,74.55,https://seekingalpha.com/symbol/D?s=D,https://stockcharts.com/h-sc/ui?s=D,67.9,70.99,73.77,72.43,74.55,74.41
contender,DGICA,"Donegal Group, Inc.",Finance,13.37,4.26%,NA,Safe,Moderate,FALSE,TRUE,FALSE,FALSE,13.24,https://seekingalpha.com/symbol/DGICA?s=DGICA,https://stockcharts.com/h-sc/ui?s=DGICA,12.33,12.9,13.24,12.9,13.17,12.42
contender,DGICB,"Donegal Group, Inc.",Finance,12.07,4.14%,NA,Safe,Safe,FALSE,TRUE,FALSE,FALSE,12.06,https://seekingalpha.com/symbol/DGICB?s=DGICB,https://stockcharts.com/h-sc/ui?s=DGICB,12.06,12.06,11.87,11.15,11.51,11.6
contender,DLR,"Digital Realty Trust, Inc.",Consumer Services,116.79,3.70%,333.88%,Risky,Risky,FALSE,TRUE,FALSE,TRUE,113.62,https://seekingalpha.com/symbol/DLR?s=DLR,https://stockcharts.com/h-sc/ui?s=DLR,100.24,106.68,111.3,107.45,113.22,113.62
contender,DTE,DTE Energy Company,Public Utilities,124.34,3.04%,58.23%,Moderate,Risky,TRUE,TRUE,FALSE,TRUE,122.28,https://seekingalpha.com/symbol/DTE?s=DTE,https://stockcharts.com/h-sc/ui?s=DTE,109.11,116.33,121.71,119.81,122.28,122.05
contender,DUK,Duke Energy Corporation,Public Utilities,90.32,4.11%,97.45%,Moderate,Risky,FALSE,TRUE,FALSE,TRUE,88.66,https://seekingalpha.com/symbol/DUK?s=DUK,https://stockcharts.com/h-sc/ui?s=DUK,84.7,87.18,88.66,87.1,88.55,87.93
contender,EAT,"Brinker International, Inc.",Consumer Services,44.76,3.40%,44.19%,Risky,Moderate,TRUE,TRUE,FALSE,FALSE,42.2,https://seekingalpha.com/symbol/EAT?s=EAT,https://stockcharts.com/h-sc/ui?s=EAT,38.15,41.96,42.11,40.02,42.2,41.45
contender,EBMT,"Eagle Bancorp Montana, Inc.",Finance,16.96,2.18%,40.11%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,16.77,https://seekingalpha.com/symbol/EBMT?s=EBMT,https://stockcharts.com/h-sc/ui?s=EBMT,16.08,16.77,16.52,15.63,16.29,16.41
contender,EIX,Edison International,Public Utilities,63.56,3.85%,NA,Risky,Risky,FALSE,TRUE,FALSE,TRUE,61.16,https://seekingalpha.com/symbol/EIX?s=EIX,https://stockcharts.com/h-sc/ui?s=EIX,51.32,55.61,57.63,53.28,57.6,61.16
contender,ELS,"Equity Lifestyle Properties, Inc.",Consumer Services,116.67,2.10%,92.44%,Safe,Risky,FALSE,TRUE,FALSE,FALSE,111.24,https://seekingalpha.com/symbol/ELS?s=ELS,https://stockcharts.com/h-sc/ui?s=ELS,100.05,104.35,107.41,104.45,109.37,111.24
contender,ENB,Enbridge Inc,Energy,37.4,5.99%,183.84%,Moderate,Risky,FALSE,TRUE,FALSE,FALSE,35.85,https://seekingalpha.com/symbol/ENB?s=ENB,https://stockcharts.com/h-sc/ui?s=ENB,34.08,35.54,34.82,33.55,34.91,35.85
contender,ENSG,"The Ensign Group, Inc.",Health Care,51.55,0.37%,10.74%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,48.57,https://seekingalpha.com/symbol/ENSG?s=ENSG,https://stockcharts.com/h-sc/ui?s=ENSG,36.59,43.02,47.65,45.94,48.57,46.06
contender,EPD,Enterprise Products Partners L.P.,Public Utilities,29.36,5.93%,89.79%,Risky,Risky,FALSE,TRUE,FALSE,FALSE,28.71,https://seekingalpha.com/symbol/EPD?s=EPD,https://stockcharts.com/h-sc/ui?s=EPD,26.27,26.96,27.57,26.82,27.96,28.71
contender,ES,Eversource Energy,Public Utilities,71.02,3.01%,62.15%,Moderate,Risky,FALSE,TRUE,FALSE,TRUE,69.09,https://seekingalpha.com/symbol/ES?s=ES,https://stockcharts.com/h-sc/ui?s=ES,66.91,68.36,68.38,66.65,68.8,69.09
contender,ET,Energy Transfer L.P.,Public Utilities,15.2,8.03%,105.17%,Risky,Risky,FALSE,TRUE,FALSE,FALSE,15.05,https://seekingalpha.com/symbol/ET?s=ET,https://stockcharts.com/h-sc/ui?s=ET,12.94,13.87,14.65,14.26,14.82,15.05
contender,ETN,"Eaton Corporation, PLC",Technology,83.77,3.39%,53.77%,Risky,Risky,TRUE,TRUE,FALSE,TRUE,81.26,https://seekingalpha.com/symbol/ETN?s=ETN,https://stockcharts.com/h-sc/ui?s=ETN,72.41,76.09,78.62,76.45,78.51,81.26
contender,EVR,Evercore Inc.,Finance,96.69,2.07%,22.81%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,89.69,https://seekingalpha.com/symbol/EVR?s=EVR,https://stockcharts.com/h-sc/ui?s=EVR,85.19,88.64,86.92,83.05,87.02,89.69
contender,EVRG,"Evergy, Inc.",Public Utilities,57.16,3.32%,69.40%,Safe,Risky,FALSE,TRUE,FALSE,TRUE,56.33,https://seekingalpha.com/symbol/EVRG?s=EVRG,https://stockcharts.com/h-sc/ui?s=EVRG,51.44,53.67,54.6,53.09,55.57,56.33
contender,EXPD,"Expeditors International of Washington, Inc.",Transportation,79.28,1.14%,25.86%,Risky,Risky,TRUE,TRUE,FALSE,TRUE,76.26,https://seekingalpha.com/symbol/EXPD?s=EXPD,https://stockcharts.com/h-sc/ui?s=EXPD,65.91,70.43,73.05,71.04,73.47,76.26
